ValidAphiaID,valid_name,valid_authority,kingdom,phylum,CLASS,order,family,genus,rank,FRS_Common Name,LmaxFB,Lmin,LWRa,LWRb,LWRSource
154271,Abramis,"Cuvier, 1816",Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Abramis,Genus,NA,82,0,0.01,3,Generic_Cube
126957,Acantholabrus palloni,"(Risso, 1810)",Animalia,Chordata,Actinopteri,Perciformes,Labridae,Acantholabrus,Species,Scale-rayed wrasse,25,0.86,0.0108,3.074,FishBase
126279,Acipenser sturio,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,Species,Sturgeon,600,4.19,0.0041,3.04,FishBase
871951,Aetomylaeus bovinus,"(Geoffroy Saint-Hilaire, 1817)",Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Pteromylaeus,Species,Bull ray,222,45,0.0182,3,FB_Baysian_(Sub)family-body shape
127190,Agonus cataphractus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Agonidae,Agonus,Species,Hooknose,21,1.6,0.02,2.75,MS-S
125507,Alepocephalidae,"Bonaparte, 1846",Animalia,Chordata,Actinopteri,Osmeriformes,Alepocephalidae,0,Family,NA,100,0,0.003975519,3.116667,Mean_Species
126682,Alepocephalus bairdii,"Goode & Bean, 1879",Animalia,Chordata,Actinopteri,Osmeriformes,Alepocephalidae,Alepocephalus,Species,Baird's slickhead,100,6.23,0.0028,3.21,FishBase
126684,Alepocephalus rostratus,"Risso, 1820",Animalia,Chordata,Actinopteri,Osmeriformes,Alepocephalidae,Alepocephalus,Species,Risso's smooth-head,50,5.53,0.0034,3.14,FishBase
125715,Alosa,"Linck, 1790",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Alosa,Genus,NA,70,0,0.00672392,3.083333,Mean_Species
416357,Alosa agone,"(Scopoli, 1786)",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Alosa,Species,Agone,39,3.9,0.0132,2.94,FishBase
126413,Alosa alosa,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Alosa,Species,Allis shad,70,4.45,0.0049,3.2,FishBase
126415,Alosa fallax,"(Lacepède, 1803)",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Alosa,Species,Twaite shad,60,2.7,0.0047,3.11,FishBase
105865,Amblyraja radiata,"(Donovan, 1808)",Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Amblyraja,Species,Starry ray,105,9.8,0.00842,2.944,MS-S
125909,Ammodytes,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Ammodytidae,Ammodytes,Genus,NA,25,0,0.002368544,3.06,Mean_Species
126751,Ammodytes marinus,"Raitt, 1934",Animalia,Chordata,Actinopteri,Perciformes,Ammodytidae,Ammodytes,Species,Lesser sandeel,25,2.6,0.0017,3.21,FishBase
126752,Ammodytes tobianus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Ammodytidae,Ammodytes,Species,Small sandeel,20,2,0.0033,2.91,FishBase
125516,Ammodytidae,"Bonaparte, 1835",Animalia,Chordata,Actinopteri,Perciformes,Ammodytidae,0,Family,NA,40,0,0.002062183,3.108917,Mean_Species
126758,Anarhichas lupus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Species,Catfish,150,3.6,0.0029,3.28,FishBase
126759,Anarhichas minor,"Olafsen, 1772",Animalia,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Species,Spotted catfish,180,3.4,0.00172,3.399,FishBase
125620,Anguilla,"Schrank, 1798",Animalia,Chordata,Actinopteri,Anguilliformes,Anguillidae,Anguilla,Genus,NA,133,0,0.0009,3.19,Mean_Species
126281,Anguilla anguilla,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Anguilliformes,Anguillidae,Anguilla,Species,European eel,133,7.6,0.0009,3.19,FishBase
125425,Anguillidae,"Rafinesque, 1810",Animalia,Chordata,Actinopteri,Anguilliformes,Anguillidae,0,Family,NA,133,,0.0009,3.19,Mean_Species
127031,Anthias anthias,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Anthias,Species,Swallowtail seaperch,27,1.5,0.0242,2.611,FishBase
127085,Aphanopus carbo,"Lowe, 1839",Animalia,Chordata,Actinopteri,Perciformes,Trichiuridae,Aphanopus,Species,Black scabbard,110,2.46,0.00038,3.27,FishBase
126868,Aphia minuta,"(Risso, 1810)",Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Aphia,Species,Transparent goby,7.9,2.8,0.0008,3.53,FishBase
126510,Apletodon dentatus,"(Facciolà, 1887)",Animalia,Chordata,Actinopteri,Gobiesociformes,Gobiesocidae,Apletodon,Species,Small-headed clingfish,4,0.7,0.0055,3.1,FB_Baysian_(Sub)family-body shape
126352,Arctozenus risso,"(Bonaparte, 1840)",Animalia,Chordata,Actinopteri,Aulopiformes,Paralepididae,Arctozenus,Species,Spotted barracudina,30,1.95,0.00324,3.08,FB_Baysian_(Sub)family-body shape
125885,Argentina,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Osmeriformes,Argentinidae,Argentina,Genus,NA,70,0,0.004095121,3.171,Mean_Species
126715,Argentina silus,"(Ascanius, 1775)",Animalia,Chordata,Actinopteri,Osmeriformes,Argentinidae,Argentina,Species,Greater argentine,70,5.6,0.0039,3.203,FishBase
126716,Argentina sphyraena,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Osmeriformes,Argentinidae,Argentina,Species,Lesser argentine,35,5,0.0043,3.139,FishBase
125508,Argentinidae,"Bonaparte, 1846",Animalia,Chordata,Actinopteri,Osmeriformes,Argentinidae,0,Family,NA,70,0,0.003329038,3.220667,Mean_Species
126196,Argyropelecus,"Cocco, 1829",Animalia,Chordata,Actinopteri,Stomiiformes,Sternoptychidae,Argyropelecus,Genus,NA,12,0,0.01834574,3,Mean_Species
127306,Argyropelecus aculeatus,"Valenciennes, 1850",Animalia,Chordata,Actinopteri,Stomiiformes,Sternoptychidae,Argyropelecus,Species,Lovely hatchetfish,8.3,1.68,0.0182,3,FB_Baysian_(Sub)family-body shape
127308,Argyropelecus gigas,"Norman, 1930",Animalia,Chordata,Actinopteri,Stomiiformes,Sternoptychidae,Argyropelecus,Species,Hatchetfish,12,1.78,0.0182,3,FB_Baysian_(Sub)family-body shape
127309,Argyropelecus hemigymnus,"Cocco, 1829",Animalia,Chordata,Actinopteri,Stomiiformes,Sternoptychidae,Argyropelecus,Species,Half-naked hatchetfish,3.9,1.5,0.0182,3,FB_Baysian_(Sub)family-body shape
274967,Argyropelecus olfersii,"(Cuvier, 1829)",Animalia,Chordata,Actinopteri,Stomiiformes,Sternoptychidae,Argyropelecus,Species,Hatchetfish,9,1.7,0.01879,3,FishBase
127007,Argyrosomus regius,"(Asso, 1801)",Animalia,Chordata,Actinopteri,Perciformes,Sciaenidae,Argyrosomus,Species,Meagre,230,2.54,0.0151,2.86,FishBase
126109,Arnoglossus,"Bleeker, 1862",Animalia,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Arnoglossus,Genus,NA,25,0,0.004395452,3.1925,Mean_Species
127124,Arnoglossus imperialis,"(Rafinesque, 1810)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Arnoglossus,Species,Imperial scaldfish,25,2.17,0.0049,3.17,FishBase
127126,Arnoglossus laterna,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Arnoglossus,Species,Scaldfish,25,2,0.0024,3.39,MS-S
127127,Arnoglossus rueppelii,"(Cocco, 1844)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Arnoglossus,Species,Ruppell's scaldback,15,2.01,0.0046,3.08,FishBase
127128,Arnoglossus thori,"Kyle, 1913",Animalia,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Arnoglossus,Species,Thor's scaldfish,18,2.2,0.0069,3.13,FishBase
127193,Artediellus atlanticus,"Jordan & Evermann, 1898",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Artediellus,Species,Atlantic hookear sculpin,15,1.39,0.00661,3.17,FB_Baysian_(Sub)family-body shape
272030,Atherina presbyter,"Cuvier, 1829",Animalia,Chordata,Actinopteri,Atheriniformes,Atherinidae,Atherina,Species,Sand smelt,20,2.5,0.0045,3.18,FishBase
236487,Auxis rochei rochei,"(Risso, 1810)",Animalia,Chordata,Actinopteri,Perciformes,Scombridae,Auxis,Subspecies,Bullet tuna,50,2.14,0.0081,3.2,FishBase
126228,Balistes,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Balistes,Genus,NA,60,0,0.0106,3.121,Mean_Species
154721,Balistes capriscus,"Gmelin, 1789",Animalia,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Balistes,Species,Grey triggerfish,60,2.29,0.0106,3.121,FishBase
127152,Bathysolea profundicola,"(Vaillant, 1888)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Bathysolea,Species,Deepwater sole,21,1.07,0.00389,3.14,FB_Baysian_(Sub)family-body shape
126654,Bellottia apoda,"Giglioli, 1883",Animalia,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Bellottia,Species,Viviparous Brotulas,6.5,5.9,0.01122,3.04,FB_Baysian_Body shape
126375,Belone belone,"(Linnaeus, 1761)",Animalia,Chordata,Actinopteri,Beloniformes,Belonidae,Belone,Species,Garfish,93,4.8,0.00079,3.1835,FishBase
126376,Belone svetovidovi,"Collette & Parin, 1970",Animalia,Chordata,Actinopteri,Beloniformes,Belonidae,Belone,Species,Short-beaked garfish,65,4.67,0.00135,3.1,FB_Baysian_(Sub)family-body shape
127086,Benthodesmus elongatus,"(Clarke, 1879)",Animalia,Chordata,Actinopteri,Perciformes,Trichiuridae,Benthodesmus,Species,Elongate frostfish,100,2.17,0.000048,3.42,FishBase
126580,Benthosema glaciale,"(Reinhardt, 1837)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Benthosema,Species,Glacier lantern fish,10.3,1.47,0.01023,3.11,FB_Baysian_(Sub)family-body shape
126394,Beryx decadactylus,"Cuvier, 1829",Animalia,Chordata,Actinopteri,Beryciformes,Berycidae,Beryx,Species,Alfonsino,100,2.5,0.0151,3.13,FishBase
126395,Beryx splendens,"Lowe, 1834",Animalia,Chordata,Actinopteri,Beryciformes,Berycidae,Beryx,Species,Spendid alfonsino,70,2.35,0.022,3.013,FishBase
125519,Blenniidae,"Rafinesque, 1810",Animalia,Chordata,Actinopteri,Perciformes,Blenniidae,0,Family,NA,30,0,0.01138251,2.98,Mean_Species
126761,Blennius ocellaris,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Blenniidae,Blennius,Species,Butterfly blenny,20,1.5,0.0214,2.82,FishBase
127281,Bonapartia pedaliota,"Goode & Bean, 1896",Animalia,Chordata,Actinopteri,Stomiiformes,Gonostomatidae,Bonapartia,Species,Longray fangjaw,7.2,1.65,0.00363,3.07,FB_Baysian_(Sub)family-body shape
127047,Boops boops,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Boops,Species,Bogue,36,1.86,0.01015,3.019,FishBase
127334,Borostomias antarcticus,"(Lönnberg, 1905)",Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Borostomias,Species,Snaggletooth,30,2.09,0.0038,3.11,FB_Baysian_(Sub)family-body shape
125576,Bothidae,"Smitt, 1892",Animalia,Chordata,Actinopteri,Pleuronectiformes,Bothidae,0,Family,NA,45,0,0.005521316,3.148333,Mean_Species
127129,Bothus podas,"(Delaroche, 1809)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Bothus,Species,Wide-eyed flounder,45,2.11,0.01,3.03,FishBase
126783,Brama brama,"(Bonnaterre, 1788)",Animalia,Chordata,Actinopteri,Perciformes,Bramidae,Brama,Species,Atlantic pomfret,100,2.16,0.00597,3.288,FishBase
126447,Brosme brosme,"(Ascanius, 1772)",Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Brosme,Species,Tusk,120,3.8,0.00514,3.189,FishBase
126872,Buenia jeffreysii,"(Günther, 1867)",Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Buenia,Species,Jeffrey's goby,6,1.62,0.0146,2.6867,English
126127,Buglossidium,"Chabanaud, 1930",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Buglossidium,Genus,NA,21,0,0.00516,3.3357,Mean_Species
127153,Buglossidium luteum,"(Risso, 1810)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Buglossidium,Species,Solenette,15,1,0.00516,3.3357,FishBase
126789,Callanthias ruber,"(Rafinesque, 1810)",Animalia,Chordata,Actinopteri,Perciformes,Callanthiidae,Callanthias,Species,Parrot seaperch,60,1.99,0.00977,3.07,FB_Baysian_(Sub)family-body shape
125522,Callionymidae,"Bonaparte, 1831",Animalia,Chordata,Actinopteri,Perciformes,Callionymidae,0,Family,NA,30,0,0.01601794,2.66,Mean_Species
125930,Callionymus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Callionymidae,Callionymus,Genus,NA,30,0,0.01601794,2.66,Mean_Species
126792,Callionymus lyra,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Callionymidae,Callionymus,Species,Dragonet,30,1.2,0.0219,2.59,FishBase
126793,Callionymus maculatus,"Rafinesque, 1810",Animalia,Chordata,Actinopteri,Perciformes,Callionymidae,Callionymus,Species,Spotted dragonet,16,1.2,0.0129,2.77,FishBase
126795,Callionymus reticulatus,"Valenciennes, 1837",Animalia,Chordata,Actinopteri,Perciformes,Callionymidae,Callionymus,Species,Reticulated dragonet,11,1,0.0191,2.47,FishBase
126796,Callionymus risso,"Lesueur, 1814",Animalia,Chordata,Actinopteri,Perciformes,Callionymidae,Callionymus,Species,Rissos dragonet,11,1.06,0.0122,2.81,FishBase
125613,Caproidae,"Bonaparte, 1835",Animalia,Chordata,Actinopteri,Perciformes,Caproidae,0,Family,NA,30,0,0.0275,2.78,Mean_Species
127419,Capros aper,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Caproidae,Capros,Species,Boarfish,30,1.1,0.0275,2.78,FishBase
126806,Caranx rhonchus,"Geoffroy Saint-Hilaire, 1817",Animalia,Chordata,Actinopteri,Perciformes,Carangidae,Caranx,Species,False scad,60,1.11,0.0251,2.77,FishBase
126661,Carapus acus,"(Brünnich, 1768)",Animalia,Chordata,Actinopteri,Ophidiiformes,Carapidae,Carapus,Species,Pearl fish,20.8,7.19,0.00102,3.06,FB_Baysian_Body shape
126656,Cataetyx alleni,"(Byrne, 1906)",Animalia,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Cataetyx,Species,Viviparous Brotulas,12,6.5,0.00389,3.12,FB_Baysian_Body shape
126961,Centrolabrus exoletus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Labridae,Centrolabrus,Species,Rock cook,18,0.8,0.0047,3.23,FishBase
125526,Centrolophidae,"Bonaparte, 1846",Animalia,Chordata,Actinopteri,Perciformes,Centrolophidae,0,Family,NA,150,0,0.009848403,3.122,Mean_Species
126831,Centrolophus niger,"(Gmelin, 1789)",Animalia,Chordata,Actinopteri,Perciformes,Centrolophidae,Centrolophus,Species,Rudderfish,150,2.32,0.0024,3.346,FishBase
105899,Centrophorus granulosus,"(Bloch & Schneider, 1801)",Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Centrophorus,Species,Gulper shark,170,36,0.0023,3.21,FishBase
105901,Centrophorus squamosus,"(Bonnaterre, 1788)",Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Centrophorus,Species,Leafscale gulper shark,164,39,0.0014,3.31,FishBase
105906,Centroscyllium fabricii,"(Reinhardt, 1825)",Animalia,Chordata,Elasmobranchii,Squaliformes,Etmopteridae,Centroscyllium,Species,Black dogfish,107,16,0.0009,3.42,FishBase
105907,Centroscymnus coelolepis,"Barbosa du Bocage & de Brito Capello, 1864",Animalia,Chordata,Elasmobranchii,Squaliformes,Somniosidae,Centroscymnus,Species,Portuguese dogfish,120,27.75,0.0043,3.12,FishBase
105908,Centroscymnus crepidater,"(Barbosa du Bocage & de Brito Capello, 1864)",Animalia,Chordata,Elasmobranchii,Squaliformes,Somniosidae,Centroscymnus,Species,Longnose velvet dogfish,130,31,0.0024,3.25,FishBase
126835,Cepola macrophthalma,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Cepolidae,Cepola,Species,Red bandfish,80,2,0.0186,2.02,FishBase
126585,Ceratoscopelus maderensis,"(Lowe, 1839)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Ceratoscopelus,Species,Madeira lantern fish,8.1,1.42,0.00537,3.08,FB_Baysian_(Sub)family-body shape
127338,Chauliodus sloani,"Bloch & Schneider, 1801",Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Chauliodus,Species,Sloanes viperfish,35,2.14,0.0009,3.18,FishBase
126539,Chaunax pictus,"Lowe, 1846",Animalia,Chordata,Actinopteri,Lophiiformes,Chaunacidae,Chaunax,Species,Pink frogmouth,40,2.64,0.01995,3.01,FB_Baysian_Body shape
126178,Chelidonichthys,"Kaup, 1873",Animalia,Chordata,Actinopteri,Scorpaeniformes,Triglidae,Chelidonichthys,Genus,NA,75,0,0.006901566,3.115333,Mean_Species
127259,Chelidonichthys cuculus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Triglidae,Chelidonichthys,Species,Red gurnard,50,1.5,0.0066,3.14,FishBase
127262,Chelidonichthys lucerna,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Triglidae,Chelidonichthys,Species,Tub gurnard,75,1.9,0.01132,2.996,FishBase
127263,Chelidonichthys obscurus,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Triglidae,Chelidonichthys,Species,Longfin gurnard,34,1.92,0.0044,3.21,FishBase
126977,Chelon labrosus,"(Risso, 1827)",Animalia,Chordata,Actinopteri,Perciformes,Mugilidae,Chelon,Species,Thick-lipped mullet,75,2.11,0.0083,3.14,FishBase
125956,Chiasmodon,"Johnson, 1864",Animalia,Chordata,Actinopteri,Perciformes,Chiasmodontidae,Chiasmodon,Genus,NA,25,0,0.00389,3.12,FishBase
105824,Chimaera monstrosa,"Linnaeus, 1758",Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Chimaera,Species,Rabbit ratfish,150,10,0.0015,3.11,FishBase
712407,Chimaera opalescens,"Luchetti, Iglésias & Sellos, 2011",Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Chimaera,Species,Opal Chimaera,110,14,0.00309,3.11,FB_Baysian_(Sub)family-body shape
127071,Chirolophis ascanii,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Perciformes,Stichaeidae,Chirolophis,Species,Yarrell's blenny,25,3.4,0.04,2.25,MS-S
127339,Chirostomias pliopterus,"Regan & Trewavas, 1930",Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Chirostomias,Species,Barbeled dragonfish,20.5,1.96,0.00389,3.12,FB_Baysian_Body shape
126336,Chlorophthalmus agassizi,"Bonaparte, 1840",Animalia,Chordata,Actinopteri,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,Species,Shortnose greeneye,40,1.84,0.00786,2.909,FishBase
126448,Ciliata mustela,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Ciliata,Species,Five-bearded rockling,25,2,0.0027,3.19,MS-S
126449,Ciliata septentrionalis,"(Collett, 1875)",Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Ciliata,Species,Northern rockling,20,2.5,0.0083,3.18,FishBase
127130,Citharus linguatula,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Citharidae,Citharus,Species,Spotted flounder,30,1.66,0.0051,3.12,FishBase
126417,Clupea harengus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Species,Herring,45,4.9,0.0069,3.04,FishBase
125464,Clupeidae,"Cuvier, 1816",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,0,Family,NA,70,0,0.006240799,3.085,Mean_Species
126337,Coccorella atlantica,"(Parr, 1928)",Animalia,Chordata,Actinopteri,Aulopiformes,Evermannellidae,Coccorella,Species,Atlantic sabretooth,18.5,1.73,0.0096,3.009,FishBase
398381,Coelorinchus caelorhincus,"(Risso, 1810)",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Coelorinchus,Species,Hollow snout grenadier,48,2.14,0.00219,3.106,FishBase
280299,Coelorinchus labiatus,"(Köhler, 1896)",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Coelorinchus,Species,Spear-snouted grenadier,50,2.42,0.00473,2.9,Scottish
125624,Conger,"Bosc, 1817",Animalia,Chordata,Actinopteri,Anguilliformes,Congridae,Conger,Genus,NA,300,0,0.000322,3.377,Mean_Species
126285,Conger conger,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Anguilliformes,Congridae,Conger,Species,Conger eel,300,9.33,0.000322,3.377,FishBase
125427,Congridae,"Kaup, 1856",Animalia,Chordata,Actinopteri,Anguilliformes,Congridae,0,Family,NA,300,0,0.000567451,3.2175,Mean_Species
158960,Coryphaenoides rupestris,"Gunnerus, 1765",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Coryphaenoides,Species,Roundnose grenadier,110,2.6,0.0017,3.16,Modelled_Family
126762,Coryphoblennius galerita,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Blenniidae,Coryphoblennius,Species,Montagu's blenny,7.6,2,0.00741,3,FB_Baysian_(Sub)family-body shape
125589,Cottidae,"Bonaparte, 1831",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cottidae,0,Family,NA,60,0,0.01026505,3.0665,Mean_Species
127235,Cottunculus microps,"Collett, 1875",Animalia,Chordata,Actinopteri,Scorpaeniformes,Psychrolutidae,Cottunculus,Species,Polar sculpin,30,1.76,0.01239,3.13738,Scottish
126878,Crystallogobius linearis,"(Düben, 1845)",Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Crystallogobius,Species,Crystal goby,5,2.5,0.01,2.94,IMARES
126964,Ctenolabrus rupestris,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Labridae,Ctenolabrus,Species,Goldsinny wrasse,18,0.9,0.01,3,FishBase
126990,Cubiceps gracilis,"(Lowe, 1843)",Animalia,Chordata,Actinopteri,Perciformes,Nomeidae,Cubiceps,Species,Driftfish,107,2.19,0.01072,3.03,FB_Baysian_(Sub)family-body shape
125590,Cyclopteridae,"Bonaparte, 1831",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cyclopteridae,0,Family,NA,61,0,0.0587,2.939,Mean_Species
127214,Cyclopterus lumpus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cyclopteridae,Cyclopterus,Species,Lumpsucker,61,3.5,0.0587,2.939,FishBase
126187,Cyclothone,"Goode & Bean, 1883",Animalia,Chordata,Actinopteri,Stomiiformes,Gonostomatidae,Cyclothone,Genus,NA,7.5,0,0.00363,3.07,FishBase
127425,Cyttopsis rosea,"(Lowe, 1843)",Animalia,Chordata,Actinopteri,Zeiformes,Parazenidae,Cyttopsis,Species,Rosy dory,31,1.47,0.01995,3.01,FB_Baysian_Body shape
105910,Dalatias licha,"(Bonnaterre, 1788)",Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Dalatias,Species,Kitefin shark,182,36.75,0.00363,3.12,FB_Baysian_(Sub)family-body shape
126313,Dalophis imberbis,"(Delaroche, 1809)",Animalia,Chordata,Actinopteri,Anguilliformes,Ophichthidae,Dalophis,Species,Armless snake eel,150,7.98,0.00151,2.91,FB_Baysian_(Sub)family-body shape
105851,Dasyatis pastinaca,"(Linnaeus, 1758)",Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Species,Common stingray,90,20,0.0091,3.03,FishBase
105903,Deania calcea,"(Lowe, 1839)",Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Deania,Species,Birdbeak dogfish,122,30.75,0.0012,3.26,FishBase
105905,Deania profundorum,"(Smith & Radcliffe, 1912)",Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Deania,Species,Arrowhead dogfish,79,32,0.00161,3.205,FishBase
126880,Deltentosteus quadrimaculatus,"(Valenciennes, 1837)",Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Deltentosteus,Species,Four-spotted goby,8,1.8,0.0052,3.21,FishBase
273960,Dentex canariensis,"Steindachner, 1881",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Dentex,Species,Canary dentex,100,2.2,0.0162,3.01,FishBase
273962,Dentex dentex,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Dentex,Species,Common dentex,100,2.28,0.0117,3.09,FishBase
273964,Dentex gibbosus,"(Rafinesque, 1810)",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Dentex,Species,Pink dentex,106,2.3,0.0105,3.06,FishBase
273965,Dentex macrophthalmus,"(Bloch, 1791)",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Dentex,Species,Large-eye dentex,65,1.93,0.017,3.01,FishBase
273966,Dentex maroccanus,"Valenciennes, 1830",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Dentex,Species,Morocco dentex,45,1.9,0.0257,2.85,FishBase
125819,Diaphus,"Eigenmann & Eigenmann, 1890",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Genus,NA,10.3,0,0.007179927,3.0445,Mean_Species
126587,Diaphus adenomus,"Gilbert, 1905",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Species,Gilbert's large lantern fish,18,1.72,0.00912,3.04,FB_Baysian_(Sub)family-body shape
126590,Diaphus dumerilii,"(Bleeker, 1856)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Species,Lanternfish,8.7,1.41,0.00595,3.018,FishBase
126592,Diaphus holti,"Tåning, 1918",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Species,Small lantern fish,7,1.37,0.00912,3.04,FB_Baysian_(Sub)family-body shape
126596,Diaphus rafinesquii,"(Cocco, 1838)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Species,White-spotted lantern fish,9,1.46,0.00537,3.08,FB_Baysian_(Sub)family-body shape
126029,Dicentrarchus,"Gill, 1860",Animalia,Chordata,Actinopteri,Perciformes,Moronidae,Dicentrarchus,Genus,NA,103,0,0.004165142,3.2345,Mean_Species
126975,Dicentrarchus labrax,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Moronidae,Dicentrarchus,Species,Bass,103,2.2,0.009638,3.029,FishBase
126976,Dicentrarchus punctatus,"(Bloch, 1792)",Animalia,Chordata,Actinopteri,Perciformes,Moronidae,Dicentrarchus,Species,Spotted seabass,70,2.18,0.0018,3.44,FishBase
127154,Dicologlossa cuneata,"(Moreau, 1881)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Dicologlossa,Species,Wedge sole,30,1.16,0.0072,3.02,FishBase
